surface_a,surface_b,token_similarity,char_similarity,decision_zone,proposed_decision,ground_truth_decision,outcome,correct,pair_type
Reform_Circle_Branches,Consumer_Partnership_Beta,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Global_Assembly_Branch,0.0,0.455,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Global_Assembly_Branches,0.2,0.522,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Regional_Foundation_Alpha,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Regional_Foundation_Beta,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,National_Choice_Branch,0.0,0.591,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,National_Choice_Branches,0.2,0.652,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Open_Forum_Alpha,0.0,0.421,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Open_Forum_Beta,0.0,0.432,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Future_Council_Branch,0.0,0.605,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Future_Council_Branches,0.2,0.667,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Common_League_Gamma,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Common_League_Gamma_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Gamma_Common_Network,0.0,0.143,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Progress_Circle_Delta,0.2,0.512,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Progress_Circle_Delta_Group,0.167,0.449,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Heritage_Board_Sigma,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Heritage_Board_Sigma_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Unity_Coalition_Omega,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Unity_Coalition_Omega_Group,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Frontier_Institute_Theta,0.0,0.391,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Frontier_Institute_Theta_Group,0.0,0.346,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Summit_Trust_Lambda,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Summit_Trust_Lambda_Group,0.0,0.085,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Pioneer_Society_Kappa,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Pioneer_Society_Kappa_Group,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Kappa_Pioneer_Network,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Anchor_Union_Zeta,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Anchor_Union_Zeta_Group,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Beacon_Partnership_Eta,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Beacon_Partnership_Eta_Group,0.0,0.12,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Cardinal_Assembly_Iota,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Cardinal_Assembly_Iota_Group,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Meridian_Foundation_Mu,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Meridian_Foundation_Mu_Group,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Vanguard_Alliance_Nu,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Reform_Circle_Branches,Vanguard_Alliance_Nu_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Liberty_Board_Beta,0.5,0.811,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Liberty_Board_Alpha,Standards_Coalition_Branch,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Standards_Coalition_Branches,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Data_Institute_Alpha,0.2,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Data_Institute_Beta,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Citizen_Trust_Branch,0.0,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Citizen_Trust_Branches,0.0,0.39,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Research_Society_Alpha,0.2,0.488,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Research_Society_Beta,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Market_Union_Branch,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Market_Union_Branches,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Consumer_Partnership_Alpha,0.2,0.489,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Consumer_Partnership_Beta,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Global_Assembly_Branch,0.0,0.39,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Global_Assembly_Branches,0.0,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Regional_Foundation_Alpha,0.2,0.409,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Regional_Foundation_Beta,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,National_Choice_Branch,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,National_Choice_Branches,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Open_Forum_Alpha,0.2,0.457,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Open_Forum_Beta,0.0,0.235,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Future_Council_Branch,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Future_Council_Branches,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Common_League_Gamma,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Common_League_Gamma_Group,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Gamma_Common_Network,0.0,0.103,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Progress_Circle_Delta,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Progress_Circle_Delta_Group,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Heritage_Board_Sigma,0.2,0.564,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Heritage_Board_Sigma_Group,0.167,0.533,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Unity_Coalition_Omega,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Unity_Coalition_Omega_Group,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Frontier_Institute_Theta,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Frontier_Institute_Theta_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Summit_Trust_Lambda,0.0,0.158,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Summit_Trust_Lambda_Group,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Pioneer_Society_Kappa,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Pioneer_Society_Kappa_Group,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Kappa_Pioneer_Network,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Anchor_Union_Zeta,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Anchor_Union_Zeta_Group,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Beacon_Partnership_Eta,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Beacon_Partnership_Eta_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Cardinal_Assembly_Iota,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Cardinal_Assembly_Iota_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Meridian_Foundation_Mu,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Meridian_Foundation_Mu_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Vanguard_Alliance_Nu,0.0,0.359,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Alpha,Vanguard_Alliance_Nu_Group,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Standards_Coalition_Branch,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Standards_Coalition_Branches,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Data_Institute_Alpha,0.0,0.158,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Data_Institute_Beta,0.2,0.378,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Citizen_Trust_Branch,0.0,0.368,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Citizen_Trust_Branches,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Research_Society_Alpha,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Research_Society_Beta,0.2,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Market_Union_Branch,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Market_Union_Branches,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Consumer_Partnership_Alpha,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Consumer_Partnership_Beta,0.2,0.465,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Global_Assembly_Branch,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Global_Assembly_Branches,0.0,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Regional_Foundation_Alpha,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Regional_Foundation_Beta,0.2,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,National_Choice_Branch,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,National_Choice_Branches,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Open_Forum_Alpha,0.0,0.118,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Open_Forum_Beta,0.2,0.424,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Future_Council_Branch,0.0,0.205,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Future_Council_Branches,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Common_League_Gamma,0.0,0.27,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Common_League_Gamma_Group,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Gamma_Common_Network,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Progress_Circle_Delta,0.0,0.359,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Progress_Circle_Delta_Group,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Heritage_Board_Sigma,0.2,0.579,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Heritage_Board_Sigma_Group,0.167,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Unity_Coalition_Omega,0.0,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Unity_Coalition_Omega_Group,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Frontier_Institute_Theta,0.0,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Frontier_Institute_Theta_Group,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Summit_Trust_Lambda,0.0,0.162,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Summit_Trust_Lambda_Group,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Pioneer_Society_Kappa,0.0,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Pioneer_Society_Kappa_Group,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Kappa_Pioneer_Network,0.0,0.308,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Anchor_Union_Zeta,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Anchor_Union_Zeta_Group,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Beacon_Partnership_Eta,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Beacon_Partnership_Eta_Group,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Cardinal_Assembly_Iota,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Cardinal_Assembly_Iota_Group,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Meridian_Foundation_Mu,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Liberty_Board_Beta,Meridian_Foundation_Mu_Group,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
